973,Fiat,Vento,version random,moto,provincia,8-6-2016
974,Fiat,Cruze,version random,camion,provincia,26-5-2016
975,Chevrolet,Cruze,version random,pickup,provincia,2-7-2017
976,Renault,C4,version random,pickup,provincia,28-3-2016
977,Chevrolet,Cruze,version random,pickup,provincia,15-1-2018
978,Renault,Corolla,version random,camion,provincia,11-2-2018
979,Citroen,Cruze,version random,camion,provincia,6-11-2017
980,Toyota,Focus,version random,moto,provincia,8-2-2017
981,Ford,C4,version random,camion,provincia,23-6-2016
982,Volkswagen,C4,version random,auto,provincia,8-1-2018
983,Citroen,Uno,version random,moto,provincia,10-5-2017
984,Citroen,Focus,version random,auto,provincia,28-8-2017
985,Citroen,Vento,version random,auto,provincia,9-11-2017
986,Toyota,C4,version random,camion,provincia,18-9-2017
987,Fiat,C4,version random,moto,provincia,14-2-2018
988,Toyota,Focus,version random,camion,provincia,1-7-2017
989,Ford,Corolla,version random,pickup,provincia,5-7-2018
990,Fiat,Cruze,version random,pickup,provincia,15-3-2016
991,Fiat,Focus,version random,camion,provincia,3-12-2018
992,Renault,Uno,version random,auto,provincia,14-11-2016
993,Renault,Corolla,version random,pickup,provincia,22-7-2017
994,Ford,Focus,version random,moto,provincia,24-4-2018
995,Volkswagen,Corolla,version random,auto,provincia,17-7-2016
996,Toyota,C4,version random,auto,provincia,26-1-2016
997,Renault,C4,version random,camion,provincia,28-6-2017
998,Chevrolet,Vento,version random,pickup,provincia,15-1-2017
999,Ford,Fluence,version random,pickup,provincia,21-3-2017
1000,Volkswagen,Cruze,version random,moto,provincia,18-2-2016
1001,Toyota,C4,version random,moto,provincia,26-5-2016
1002,Citroen,Uno,version random,moto,provincia,27-1-2016
1003,Toyota,Fluence,version random,moto,provincia,18-12-2016
1004,Renault,Vento,version random,pickup,provincia,3-1-2017
1005,Toyota,C4,version random,camion,provincia,13-4-2016
1006,Citroen,Uno,version random,pickup,provincia,10-7-2016
1007,Citroen,Corolla,version random,auto,provincia,15-7-2016
1008,Chevrolet,Focus,version random,camion,provincia,11-11-2016
1009,Toyota,Fluence,version random,moto,provincia,6-8-2018
1010,Renault,Uno,version random,auto,provincia,26-4-2018
1011,Volkswagen,Fluence,version random,auto,provincia,3-2-2016
1012,Volkswagen,C4,version random,camion,provincia,12-9-2018
1013,Citroen,Corolla,version random,pickup,provincia,27-5-2016
1014,Ford,Cruze,version random,auto,provincia,1-8-2016
1015,Fiat,Focus,version random,pickup,provincia,10-11-2017
1016,Ford,Fluence,version random,camion,provincia,15-6-2017
1017,Renault,Uno,version random,camion,provincia,20-2-2017
1018,Toyota,Vento,version random,auto,provincia,17-6-2016
1019,Ford,Fluence,version random,pickup,provincia,9-2-2017
1020,Citroen,Focus,version random,auto,provincia,11-1-2016
1021,Renault,Uno,version random,auto,provincia,17-6-2016
1022,Volkswagen,Vento,version random,auto,provincia,2-1-2018
1023,Toyota,Focus,version random,auto,provincia,4-4-2016
1024,Fiat,C4,version random,camion,provincia,13-2-2017
1025,Citroen,Fluence,version random,camion,provincia,20-7-2016
1026,Ford,Uno,version random,moto,provincia,2-7-2016
1027,Renault,C4,version random,moto,provincia,6-7-2018
1028,Toyota,Vento,version random,pickup,provincia,24-7-2017
1029,Fiat,C4,version random,camion,provincia,27-11-2016
1030,Citroen,Vento,version random,auto,provincia,24-11-2018
1031,Renault,C4,version random,moto,provincia,6-3-2018
1032,Volkswagen,C4,version random,pickup,provincia,15-7-2017
1033,Chevrolet,Focus,version random,auto,provincia,17-6-2017
1034,Volkswagen,Focus,version random,pickup,provincia,28-1-2017
1035,Toyota,Vento,version random,auto,provincia,3-9-2017
1036,Renault,Uno,version random,camion,provincia,12-8-2016
1037,Fiat,Vento,version random,auto,provincia,6-2-2018
1038,Ford,Cruze,version random,camion,provincia,22-1-2018
1039,Toyota,C4,version random,pickup,provincia,28-8-2017
1040,Ford,Cruze,version random,pickup,provincia,2-6-2017
1041,Ford,C4,version random,camion,provincia,23-2-2018
1042,Fiat,Fluence,version random,moto,provincia,15-4-2018
1043,Ford,C4,version random,camion,provincia,24-11-2016
1044,Fiat,Uno,version random,pickup,provincia,21-8-2016
1045,Renault,Cruze,version random,auto,provincia,19-12-2016
1046,Toyota,Cruze,version random,camion,provincia,8-9-2017
1047,Toyota,Fluence,version random,pickup,provincia,16-7-2017
1048,Toyota,Corolla,version random,auto,provincia,27-3-2017
1049,Ford,Cruze,version random,camion,provincia,8-7-2016
1050,Toyota,Cruze,version random,auto,provincia,18-12-2018
1051,Renault,Vento,version random,pickup,provincia,16-6-2018
1052,Toyota,Cruze,version random,moto,provincia,17-9-2016
1053,Fiat,Corolla,version random,pickup,provincia,20-11-2018
1054,Volkswagen,Cruze,version random,pickup,provincia,5-9-2017
1055,Renault,Uno,version random,moto,provincia,2-9-2017
1056,Chevrolet,Uno,version random,pickup,provincia,19-8-2016
1057,Toyota,C4,version random,auto,provincia,11-7-2018
1058,Fiat,Focus,version random,camion,provincia,4-4-2017
1059,Fiat,C4,version random,pickup,provincia,5-4-2018
1060,Volkswagen,Uno,version random,camion,provincia,15-2-2018
1061,Chevrolet,C4,version random,moto,provincia,16-6-2016
1062,Citroen,Fluence,version random,pickup,provincia,21-1-2016
1063,Ford,Uno,version random,moto,provincia,9-8-2017
1064,Citroen,C4,version random,pickup,provincia,19-10-2018
1065,Ford,C4,version random,camion,provincia,25-10-2018
1066,Fiat,Cruze,version random,camion,provincia,6-6-2017
1067,Volkswagen,Cruze,version random,camion,provincia,8-11-2017
1068,Chevrolet,Fluence,version random,pickup,provincia,26-4-2018
1069,Fiat,Uno,version random,pickup,provincia,14-3-2017
1070,Toyota,Focus,version random,camion,provincia,26-9-2016
1071,Toyota,Corolla,version random,auto,provincia,8-4-2016
1072,Renault,Focus,version random,camion,provincia,3-5-2017
1073,Fiat,Cruze,version random,auto,provincia,15-1-2016
1074,Citroen,Cruze,version random,auto,provincia,7-9-2016
1075,Ford,Uno,version random,camion,provincia,18-4-2018
1076,Chevrolet,Fluence,version random,auto,provincia,5-8-2017
1077,Volkswagen,Cruze,version random,moto,provincia,10-1-2017
1078,Toyota,Uno,version random,moto,provincia,21-8-2017
1079,Renault,Corolla,version random,moto,provincia,28-6-2018
1080,Ford,Cruze,version random,camion,provincia,7-9-2017
1081,Ford,C4,version random,pickup,provincia,3-3-2018
1082,Fiat,Vento,version random,camion,provincia,15-4-2016
1083,Citroen,C4,version random,camion,provincia,13-10-2016
1084,Renault,Uno,version random,auto,provincia,2-8-2017
1085,Toyota,Fluence,version random,auto,provincia,9-1-2018
1086,Ford,Uno,version random,auto,provincia,3-11-2018
1087,Toyota,Uno,version random,camion,provincia,9-4-2017
1088,Citroen,Fluence,version random,auto,provincia,3-10-2016
1089,Volkswagen,Uno,version random,auto,provincia,19-7-2018
1090,Ford,Focus,version random,camion,provincia,11-4-2016
1091,Fiat,Focus,version random,moto,provincia,9-6-2018
1092,Fiat,Focus,version random,camion,provincia,11-3-2017
1093,Ford,Uno,version random,auto,provincia,18-6-2016
1094,Ford,Uno,version random,auto,provincia,15-1-2017
1095,Citroen,Cruze,version random,moto,provincia,27-2-2018
1096,Volkswagen,Focus,version random,auto,provincia,13-9-2018
1097,Citroen,Focus,version random,auto,provincia,6-3-2018
1098,Renault,Fluence,version random,camion,provincia,19-7-2018
1099,Chevrolet,Uno,version random,moto,provincia,18-7-2016
1100,Renault,Cruze,version random,camion,provincia,5-8-2018
1101,Toyota,C4,version random,camion,provincia,22-1-2016
1102,Volkswagen,Vento,version random,auto,provincia,21-2-2017
1103,Citroen,Fluence,version random,moto,provincia,7-1-2016
1104,Ford,Uno,version random,auto,provincia,19-11-2018
1105,Ford,Corolla,version random,camion,provincia,26-2-2018
1106,Chevrolet,Cruze,version random,camion,provincia,6-8-2016
1107,Volkswagen,Fluence,version random,auto,provincia,4-7-2017
1108,Toyota,Vento,version random,camion,provincia,21-1-2016
1109,Volkswagen,Uno,version random,auto,provincia,5-9-2016
1110,Citroen,Fluence,version random,auto,provincia,15-3-2018
1111,Volkswagen,Corolla,version random,camion,provincia,6-10-2018
1112,Citroen,Vento,version random,moto,provincia,27-2-2018
1113,Volkswagen,Corolla,version random,camion,provincia,28-12-2017
1114,Volkswagen,Corolla,version random,camion,provincia,23-6-2016
1115,Citroen,Corolla,version random,auto,provincia,14-10-2017
1116,Renault,Vento,version random,camion,provincia,19-2-2018
1117,Toyota,Uno,version random,camion,provincia,3-4-2016
1118,Chevrolet,C4,version random,camion,provincia,10-6-2016
1119,Renault,Focus,version random,pickup,provincia,19-12-2016
1120,Toyota,Cruze,version random,pickup,provincia,8-2-2018
1121,Renault,C4,version random,moto,provincia,7-1-2016
1122,Citroen,Cruze,version random,camion,provincia,22-12-2016
1123,Fiat,Focus,version random,moto,provincia,4-1-2018
1124,Citroen,C4,version random,camion,provincia,23-4-2018
1125,Volkswagen,Corolla,version random,pickup,provincia,11-4-2017
1126,Volkswagen,Vento,version random,auto,provincia,12-6-2016
1127,Citroen,Cruze,version random,pickup,provincia,14-11-2016
1128,Renault,Vento,version random,auto,provincia,26-5-2017
1129,Citroen,Cruze,version random,camion,provincia,20-8-2016
1130,Fiat,Corolla,version random,auto,provincia,8-1-2018
1131,Citroen,C4,version random,auto,provincia,18-1-2017
1132,Citroen,Cruze,version random,camion,provincia,14-12-2016
1133,Toyota,C4,version random,camion,provincia,16-10-2016
1134,Toyota,Focus,version random,camion,provincia,11-7-2016
1135,Volkswagen,Cruze,version random,pickup,provincia,6-6-2016
1136,Ford,C4,version random,camion,provincia,14-8-2016
1137,Chevrolet,Cruze,version random,moto,provincia,28-4-2018
1138,Toyota,Vento,version random,auto,provincia,21-10-2017
1139,Volkswagen,Uno,version random,moto,provincia,28-7-2018
1140,Citroen,Focus,version random,camion,provincia,7-7-2017
1141,Fiat,Uno,version random,pickup,provincia,19-2-2016
1142,Chevrolet,Focus,version random,moto,provincia,18-9-2018
1143,Toyota,Uno,version random,camion,provincia,17-10-2016
1144,Chevrolet,Vento,version random,moto,provincia,7-4-2016
1145,Volkswagen,Fluence,version random,pickup,provincia,14-11-2017
1146,Volkswagen,Focus,version random,moto,provincia,13-10-2017
1147,Citroen,Fluence,version random,moto,provincia,4-9-2018
1148,Chevrolet,Vento,version random,pickup,provincia,10-7-2017
1149,Fiat,Fluence,version random,camion,provincia,28-11-2018
1150,Renault,Focus,version random,camion,provincia,13-4-2018
1151,Renault,Focus,version random,moto,provincia,9-12-2018
1152,Toyota,Fluence,version random,moto,provincia,14-1-2018
1153,Volkswagen,Focus,version random,camion,provincia,21-11-2017
1154,Citroen,C4,version random,pickup,provincia,1-12-2017
1155,Renault,Focus,version random,camion,provincia,24-1-2018
1156,Fiat,Uno,version random,auto,provincia,26-4-2018
1157,Volkswagen,Fluence,version random,camion,provincia,5-10-2016
1158,Fiat,Cruze,version random,pickup,provincia,21-11-2017
1159,Renault,Fluence,version random,pickup,provincia,23-7-2018
1160,Volkswagen,C4,version random,camion,provincia,12-7-2017
1161,Citroen,C4,version random,auto,provincia,28-6-2018
1162,Volkswagen,Vento,version random,auto,provincia,27-4-2018
1163,Renault,Focus,version random,camion,provincia,23-3-2018
1164,Toyota,Vento,version random,moto,provincia,27-12-2018
1165,Fiat,Vento,version random,pickup,provincia,5-5-2016
1166,Citroen,Fluence,version random,moto,provincia,10-7-2018
1167,Toyota,Uno,version random,camion,provincia,3-4-2018
1168,Toyota,Vento,version random,auto,provincia,19-2-2016
1169,Ford,Fluence,version random,auto,provincia,5-6-2018
1170,Fiat,Cruze,version random,moto,provincia,24-10-2017
1171,Chevrolet,Vento,version random,camion,provincia,13-5-2018
1172,Citroen,Uno,version random,camion,provincia,24-12-2018
1173,Chevrolet,Vento,version random,moto,provincia,10-7-2018
1174,Renault,Fluence,version random,camion,provincia,8-4-2018
1175,Volkswagen,C4,version random,pickup,provincia,6-8-2018
1176,Toyota,Focus,version random,auto,provincia,19-9-2016
1177,Volkswagen,Fluence,version random,pickup,provincia,4-4-2018
1178,Toyota,Uno,version random,pickup,provincia,6-5-2017
1179,Volkswagen,C4,version random,auto,provincia,2-4-2017
1180,Fiat,Corolla,version random,moto,provincia,7-9-2017
1181,Ford,Cruze,version random,pickup,provincia,22-8-2018
1182,Citroen,Focus,version random,auto,provincia,1-5-2017
1183,Toyota,Corolla,version random,camion,provincia,4-11-2016
1184,Citroen,Cruze,version random,pickup,provincia,21-1-2018
1185,Fiat,C4,version random,pickup,provincia,8-9-2018
1186,Toyota,Cruze,version random,auto,provincia,27-8-2016
1187,Volkswagen,Focus,version random,camion,provincia,28-11-2018
1188,Volkswagen,Cruze,version random,auto,provincia,20-9-2016
1189,Toyota,Focus,version random,camion,provincia,1-8-2017
1190,Renault,Focus,version random,auto,provincia,13-6-2018
1191,Renault,C4,version random,moto,provincia,20-3-2016
1192,Ford,Cruze,version random,moto,provincia,12-4-2017
1193,Volkswagen,Uno,version random,auto,provincia,10-11-2018
1194,Volkswagen,Cruze,version random,camion,provincia,16-6-2018
1195,Fiat,Vento,version random,camion,provincia,28-8-2016
1196,Fiat,Fluence,version random,moto,provincia,11-3-2017
1197,Fiat,Corolla,version random,auto,provincia,16-7-2018
1198,Toyota,Fluence,version random,auto,provincia,27-9-2018
1199,Citroen,Focus,version random,auto,provincia,11-4-2016
1200,Chevrolet,Cruze,version random,auto,provincia,14-10-2016
1201,Citroen,Vento,version random,auto,provincia,18-7-2016
1202,Ford,Uno,version random,auto,provincia,23-12-2017
1203,Ford,Vento,version random,camion,provincia,19-4-2017
1204,Volkswagen,Cruze,version random,moto,provincia,23-9-2017
1205,Toyota,Uno,version random,moto,provincia,23-7-2017
1206,Chevrolet,Uno,version random,camion,provincia,7-11-2016
1207,Toyota,Vento,version random,auto,provincia,20-12-2017
1208,Citroen,Cruze,version random,camion,provincia,4-4-2016
1209,Toyota,Focus,version random,moto,provincia,10-4-2017
1210,Volkswagen,Cruze,version random,pickup,provincia,3-4-2016
1211,Volkswagen,C4,version random,moto,provincia,23-10-2017
1212,Renault,Fluence,version random,camion,provincia,22-7-2018
1213,Toyota,Uno,version random,pickup,provincia,22-11-2017
1214,Toyota,Vento,version random,moto,provincia,12-4-2018
1215,Chevrolet,Corolla,version random,moto,provincia,26-8-2016
1216,Citroen,Uno,version random,camion,provincia,22-4-2016
1217,Chevrolet,Cruze,version random,pickup,provincia,7-5-2018
1218,Toyota,Fluence,version random,pickup,provincia,21-4-2016
1219,Chevrolet,Cruze,version random,camion,provincia,6-11-2018
1220,Toyota,Vento,version random,moto,provincia,19-10-2017
1221,Toyota,Vento,version random,moto,provincia,1-8-2017
1222,Ford,C4,version random,auto,provincia,12-1-2016
1223,Chevrolet,Uno,version random,pickup,provincia,23-8-2016
1224,Chevrolet,Uno,version random,auto,provincia,3-8-2017
1225,Renault,Corolla,version random,camion,provincia,2-11-2016
1226,Volkswagen,Fluence,version random,pickup,provincia,27-10-2018
1227,Citroen,C4,version random,camion,provincia,2-1-2018
1228,Ford,Focus,version random,camion,provincia,22-4-2017
1229,Citroen,Fluence,version random,camion,provincia,7-1-2017
1230,Volkswagen,Corolla,version random,camion,provincia,14-7-2016
1231,Fiat,Focus,version random,auto,provincia,16-10-2016
1232,Renault,C4,version random,auto,provincia,2-3-2016
1233,Fiat,Uno,version random,moto,provincia,26-11-2018
1234,Fiat,Corolla,version random,auto,provincia,18-7-2017
1235,Toyota,Vento,version random,auto,provincia,9-8-2016
1236,Chevrolet,Cruze,version random,auto,provincia,19-3-2018
1237,Toyota,Focus,version random,camion,provincia,20-10-2018
1238,Toyota,Fluence,version random,pickup,provincia,5-9-2017
1239,Volkswagen,Corolla,version random,auto,provincia,4-9-2017
1240,Ford,Fluence,version random,camion,provincia,11-10-2018
1241,Ford,Focus,version random,moto,provincia,11-5-2017
1242,Volkswagen,Vento,version random,auto,provincia,1-9-2018
1243,Fiat,Vento,version random,pickup,provincia,20-4-2017
1244,Citroen,C4,version random,auto,provincia,18-3-2016
1245,Toyota,Fluence,version random,auto,provincia,7-6-2018
1246,Renault,C4,version random,moto,provincia,9-2-2016
1247,Toyota,Uno,version random,camion,provincia,19-4-2017
1248,Toyota,Focus,version random,camion,provincia,20-11-2018
1249,Ford,Corolla,version random,auto,provincia,10-9-2016
1250,Chevrolet,C4,version random,auto,provincia,27-3-2018
1251,Chevrolet,C4,version random,moto,provincia,9-4-2018
1252,Renault,Uno,version random,camion,provincia,2-2-2018
1253,Volkswagen,Fluence,version random,camion,provincia,1-5-2018
1254,Toyota,Fluence,version random,camion,provincia,8-5-2018
1255,Toyota,C4,version random,pickup,provincia,13-8-2016
1256,Chevrolet,Vento,version random,pickup,provincia,15-3-2017
1257,Volkswagen,Focus,version random,pickup,provincia,6-6-2017
1258,Citroen,Vento,version random,auto,provincia,6-4-2016
1259,Fiat,Focus,version random,pickup,provincia,13-1-2017
1260,Chevrolet,Uno,version random,camion,provincia,13-5-2016
1261,Citroen,Cruze,version random,moto,provincia,23-12-2018
1262,Chevrolet,Vento,version random,pickup,provincia,15-9-2018
1263,Chevrolet,C4,version random,camion,provincia,12-7-2018
1264,Chevrolet,Vento,version random,pickup,provincia,17-1-2018
1265,Renault,Fluence,version random,pickup,provincia,3-9-2016
1266,Renault,Cruze,version random,moto,provincia,26-12-2016
1267,Toyota,Cruze,version random,auto,provincia,23-6-2018
1268,Ford,Vento,version random,pickup,provincia,26-11-2018
1269,Volkswagen,Vento,version random,camion,provincia,10-5-2017
1270,Citroen,Corolla,version random,camion,provincia,19-11-2018
1271,Toyota,Cruze,version random,camion,provincia,11-1-2018
1272,Ford,C4,version random,pickup,provincia,2-8-2017
1273,Citroen,Corolla,version random,camion,provincia,4-4-2016
1274,Citroen,C4,version random,auto,provincia,28-10-2017
1275,Ford,Vento,version random,moto,provincia,17-5-2018
1276,Fiat,Cruze,version random,pickup,provincia,20-10-2017
1277,Renault,C4,version random,moto,provincia,18-1-2018
1278,Volkswagen,Fluence,version random,pickup,provincia,9-10-2018
1279,Fiat,C4,version random,auto,provincia,18-3-2016
1280,Citroen,C4,version random,auto,provincia,1-2-2018
1281,Citroen,Fluence,version random,auto,provincia,8-10-2017
1282,Renault,Uno,version random,moto,provincia,9-1-2017
1283,Chevrolet,Focus,version random,moto,provincia,28-2-2017
1284,Citroen,C4,version random,pickup,provincia,15-10-2016
1285,Fiat,Fluence,version random,camion,provincia,2-1-2016
1286,Volkswagen,Uno,version random,camion,provincia,18-10-2017
1287,Citroen,Fluence,version random,camion,provincia,9-2-2018
1288,Ford,Focus,version random,pickup,provincia,1-3-2018
1289,Toyota,Corolla,version random,moto,provincia,6-7-2018
1290,Fiat,Uno,version random,pickup,provincia,13-8-2016
1291,Chevrolet,Uno,version random,pickup,provincia,17-3-2016
1292,Citroen,Corolla,version random,moto,provincia,26-5-2018
1293,Toyota,Uno,version random,camion,provincia,7-6-2017
1294,Volkswagen,C4,version random,camion,provincia,14-9-2016
1295,Citroen,C4,version random,auto,provincia,25-6-2016
1296,Ford,Vento,version random,camion,provincia,27-6-2018
1297,Renault,Vento,version random,auto,provincia,19-8-2016
1298,Renault,Cruze,version random,auto,provincia,24-12-2017
1299,Ford,Uno,version random,auto,provincia,15-7-2016
1300,Citroen,Uno,version random,camion,provincia,7-9-2018
1301,Fiat,Corolla,version random,auto,provincia,18-2-2017
1302,Chevrolet,Corolla,version random,moto,provincia,10-7-2016
1303,Chevrolet,Corolla,version random,pickup,provincia,14-2-2017
1304,Chevrolet,Uno,version random,moto,provincia,14-2-2016
1305,Renault,C4,version random,auto,provincia,17-4-2018
1306,Renault,Uno,version random,pickup,provincia,6-8-2018
1307,Ford,Cruze,version random,pickup,provincia,8-9-2017
1308,Citroen,Uno,version random,camion,provincia,2-12-2018
1309,Citroen,Focus,version random,auto,provincia,22-10-2018
1310,Citroen,Vento,version random,camion,provincia,3-11-2017
1311,Fiat,C4,version random,moto,provincia,9-1-2016
1312,Toyota,Uno,version random,moto,provincia,8-11-2016
1313,Ford,Uno,version random,moto,provincia,1-3-2018
1314,Ford,C4,version random,pickup,provincia,1-9-2018
1315,Toyota,Cruze,version random,camion,provincia,12-1-2017
1316,Chevrolet,Uno,version random,moto,provincia,18-5-2016
1317,Citroen,Fluence,version random,camion,provincia,19-2-2018
1318,Chevrolet,Fluence,version random,pickup,provincia,27-12-2018
1319,Fiat,C4,version random,moto,provincia,14-1-2017
1320,Volkswagen,Cruze,version random,auto,provincia,2-1-2018
1321,Toyota,Uno,version random,camion,provincia,23-4-2017
1322,Volkswagen,Vento,version random,camion,provincia,6-6-2018
1323,Chevrolet,Vento,version random,moto,provincia,16-1-2017
1324,Chevrolet,Cruze,version random,pickup,provincia,9-8-2018
1325,Toyota,Focus,version random,pickup,provincia,19-8-2016
1326,Citroen,Focus,version random,auto,provincia,27-6-2016
1327,Volkswagen,Cruze,version random,camion,provincia,11-3-2018
1328,Ford,Corolla,version random,camion,provincia,9-6-2016
1329,Renault,Focus,version random,auto,provincia,17-12-2017
1330,Fiat,Uno,version random,camion,provincia,18-2-2017
1331,Renault,Uno,version random,camion,provincia,15-1-2016
1332,Fiat,Vento,version random,auto,provincia,8-1-2018
1333,Chevrolet,C4,version random,moto,provincia,12-7-2017
1334,Chevrolet,Uno,version random,camion,provincia,22-9-2017
1335,Renault,Corolla,version random,pickup,provincia,10-9-2017
1336,Volkswagen,Uno,version random,auto,provincia,18-11-2018
1337,Renault,Focus,version random,pickup,provincia,12-8-2017
1338,Renault,C4,version random,auto,provincia,14-5-2016
1339,Fiat,Vento,version random,auto,provincia,20-10-2016
1340,Ford,Focus,version random,camion,provincia,18-10-2018
1341,Ford,Fluence,version random,camion,provincia,18-10-2017
1342,Ford,Vento,version random,pickup,provincia,8-1-2016
1343,Volkswagen,Focus,version random,pickup,provincia,19-10-2018
1344,Fiat,Fluence,version random,camion,provincia,1-5-2017
1345,Chevrolet,C4,version random,camion,provincia,17-5-2018
1346,Fiat,Uno,version random,camion,provincia,19-7-2016
1347,Citroen,Cruze,version random,camion,provincia,10-11-2017
1348,Citroen,Vento,version random,auto,provincia,6-4-2016
1349,Renault,Focus,version random,pickup,provincia,10-11-2017
1350,Renault,Focus,version random,camion,provincia,28-4-2016
1351,Toyota,Corolla,version random,pickup,provincia,26-7-2018
1352,Citroen,Corolla,version random,auto,provincia,11-2-2016
1353,Citroen,C4,version random,camion,provincia,7-9-2016
1354,Fiat,Corolla,version random,auto,provincia,16-11-2017
1355,Citroen,Corolla,version random,auto,provincia,18-8-2017
1356,Chevrolet,Fluence,version random,auto,provincia,8-11-2018
1357,Fiat,Corolla,version random,pickup,provincia,3-10-2017
1358,Renault,C4,version random,camion,provincia,3-8-2016
1359,Volkswagen,Focus,version random,auto,provincia,16-4-2016
1360,Ford,Fluence,version random,camion,provincia,9-5-2018
1361,Fiat,Vento,version random,pickup,provincia,11-3-2016
1362,Fiat,Vento,version random,camion,provincia,1-6-2018
1363,Chevrolet,Fluence,version random,moto,provincia,8-8-2018
1364,Toyota,C4,version random,camion,provincia,18-10-2016
1365,Fiat,Vento,version random,camion,provincia,12-7-2017
1366,Fiat,Uno,version random,pickup,provincia,20-4-2016
1367,Renault,Vento,version random,moto,provincia,14-7-2017
1368,Toyota,Fluence,version random,auto,provincia,23-12-2017
1369,Renault,Vento,version random,auto,provincia,1-8-2016
1370,Chevrolet,Vento,version random,pickup,provincia,13-9-2016
1371,Citroen,Corolla,version random,moto,provincia,27-11-2016
1372,Renault,Cruze,version random,camion,provincia,28-8-2017
1373,Toyota,Vento,version random,auto,provincia,14-7-2018
1374,Chevrolet,Cruze,version random,auto,provincia,21-12-2016
1375,Toyota,C4,version random,camion,provincia,19-3-2016
1376,Ford,Vento,version random,auto,provincia,14-6-2017
1377,Volkswagen,Vento,version random,pickup,provincia,27-4-2016
1378,Chevrolet,Cruze,version random,pickup,provincia,1-11-2017
1379,Citroen,Cruze,version random,auto,provincia,10-12-2016
1380,Citroen,Cruze,version random,auto,provincia,23-8-2016
1381,Toyota,Fluence,version random,pickup,provincia,10-1-2016
1382,Ford,Vento,version random,pickup,provincia,8-2-2017
1383,Fiat,Cruze,version random,pickup,provincia,19-10-2018
1384,Toyota,Focus,version random,pickup,provincia,14-8-2018
1385,Toyota,Focus,version random,pickup,provincia,24-2-2016
1386,Ford,Uno,version random,pickup,provincia,1-4-2018
1387,Fiat,Focus,version random,moto,provincia,9-5-2017
1388,Volkswagen,Focus,version random,camion,provincia,7-4-2017
1389,Fiat,Fluence,version random,camion,provincia,22-2-2016
1390,Citroen,Fluence,version random,camion,provincia,25-2-2017
1391,Toyota,C4,version random,camion,provincia,5-2-2016
1392,Citroen,Cruze,version random,auto,provincia,16-3-2017
1393,Ford,Focus,version random,moto,provincia,4-8-2017
1394,Toyota,Uno,version random,pickup,provincia,18-8-2017
1395,Volkswagen,Fluence,version random,moto,provincia,23-3-2016
1396,Toyota,Uno,version random,pickup,provincia,9-7-2018
1397,Ford,Focus,version random,auto,provincia,2-2-2016
1398,Ford,Cruze,version random,auto,provincia,6-4-2017
1399,Toyota,Cruze,version random,camion,provincia,4-7-2017
1400,Renault,Fluence,version random,pickup,provincia,20-10-2017
1401,Volkswagen,Fluence,version random,auto,provincia,18-9-2018
1402,Volkswagen,Uno,version random,camion,provincia,19-5-2016
1403,Toyota,Focus,version random,auto,provincia,12-1-2017
1404,Toyota,Corolla,version random,pickup,provincia,21-8-2016
1405,Toyota,Cruze,version random,moto,provincia,3-3-2017
1406,Citroen,Cruze,version random,auto,provincia,7-3-2016
1407,Chevrolet,Cruze,version random,auto,provincia,12-7-2017
1408,Toyota,Corolla,version random,auto,provincia,5-1-2016
1409,Renault,Fluence,version random,moto,provincia,7-1-2018
1410,Ford,Cruze,version random,moto,provincia,27-2-2018
1411,Ford,C4,version random,camion,provincia,12-12-2017
1412,Chevrolet,Corolla,version random,pickup,provincia,27-3-2017
1413,Fiat,Vento,version random,auto,provincia,10-11-2018
1414,Volkswagen,Vento,version random,pickup,provincia,22-6-2017
1415,Toyota,Corolla,version random,camion,provincia,19-11-2016
1416,Chevrolet,C4,version random,pickup,provincia,6-1-2016
1417,Ford,Cruze,version random,pickup,provincia,2-2-2016
1418,Volkswagen,Uno,version random,moto,provincia,5-2-2018
1419,Ford,Fluence,version random,camion,provincia,7-2-2016
1420,Volkswagen,Corolla,version random,camion,provincia,26-3-2016
1421,Fiat,Fluence,version random,pickup,provincia,16-4-2018
1422,Toyota,Focus,version random,pickup,provincia,22-10-2018
1423,Ford,Focus,version random,camion,provincia,27-4-2018
1424,Fiat,Cruze,version random,moto,provincia,8-2-2018
1425,Ford,Fluence,version random,auto,provincia,9-12-2016
1426,Citroen,Fluence,version random,camion,provincia,28-8-2018
1427,Toyota,Corolla,version random,moto,provincia,24-2-2017
1428,Ford,Cruze,version random,camion,provincia,8-4-2018
1429,Fiat,Vento,version random,auto,provincia,23-8-2017
1430,Toyota,Corolla,version random,camion,provincia,10-11-2018
1431,Fiat,Cruze,version random,moto,provincia,25-2-2016
1432,Fiat,Cruze,version random,moto,provincia,6-6-2016
1433,Ford,Uno,version random,auto,provincia,1-4-2017
1434,Chevrolet,Fluence,version random,pickup,provincia,27-9-2018
1435,Chevrolet,Corolla,version random,auto,provincia,3-6-2016
1436,Renault,Vento,version random,camion,provincia,12-12-2016
1437,Ford,Cruze,version random,pickup,provincia,22-5-2018
1438,Ford,Vento,version random,auto,provincia,13-12-2016
1439,Volkswagen,Uno,version random,moto,provincia,16-11-2016
1440,Chevrolet,Corolla,version random,pickup,provincia,8-5-2016
1441,Toyota,Vento,version random,moto,provincia,11-12-2016
1442,Toyota,Uno,version random,moto,provincia,22-5-2016
1443,Volkswagen,Corolla,version random,moto,provincia,18-1-2016
